time,T11
2017/01/26 18:45:45,495.4
2017/01/26 18:46:00,495.32
2017/01/26 18:46:15,495.32
2017/01/26 18:46:30,495.32
2017/01/26 18:46:45,495.4
2017/01/26 18:47:00,495.32
2017/01/26 18:47:15,495.24
2017/01/26 18:47:30,495.28
2017/01/26 18:47:45,495.24
2017/01/26 18:48:00,495.24
2017/01/26 18:48:15,495.2
2017/01/26 18:48:30,495.28
2017/01/26 18:48:45,495.2
2017/01/26 18:49:00,495.12
2017/01/26 18:49:15,495.24
2017/01/26 18:49:30,495.12
2017/01/26 18:49:45,495.2
2017/01/26 18:50:00,495.12
2017/01/26 18:50:15,495.12
2017/01/26 18:50:30,495.12
2017/01/26 18:50:45,495.2
2017/01/26 18:51:00,495.12
2017/01/26 18:51:15,495.2
2017/01/26 18:51:30,495.12
2017/01/26 18:51:45,495.12
2017/01/26 18:52:00,495.12
2017/01/26 18:52:15,495.2
2017/01/26 18:52:30,495.12
2017/01/26 18:52:45,495.12
2017/01/26 18:53:00,495.12
2017/01/26 18:53:15,495.12
2017/01/26 18:53:30,495.2
2017/01/26 18:53:45,495.12
2017/01/26 18:54:00,495.2
2017/01/26 18:54:15,495.12
2017/01/26 18:54:30,495.12
2017/01/26 18:54:45,495.12
2017/01/26 18:55:00,495.08
2017/01/26 18:55:15,495.04
2017/01/26 18:55:30,495.04
2017/01/26 18:55:45,495.04
2017/01/26 18:56:00,495.04
2017/01/26 18:56:15,495.04
2017/01/26 18:56:30,495.04
2017/01/26 18:56:45,495.04
2017/01/26 18:57:00,495.04
2017/01/26 18:57:15,495.04
2017/01/26 18:57:30,495.04
2017/01/26 18:57:45,495.04
2017/01/26 18:58:00,495.04
2017/01/26 18:58:15,494.96
2017/01/26 18:58:30,495.04
2017/01/26 18:58:45,494.96
2017/01/26 18:59:00,494.96
2017/01/26 18:59:15,494.96
2017/01/26 18:59:30,494.96
2017/01/26 18:59:45,494.96
2017/01/26 19:00:00,494.96
2017/01/26 19:00:15,494.88
2017/01/26 19:00:30,494.88
2017/01/26 19:00:45,494.88
2017/01/26 19:01:00,494.96
2017/01/26 19:01:15,494.88
2017/01/26 19:01:30,494.88
2017/01/26 19:01:45,494.88
2017/01/26 19:02:00,494.88
2017/01/26 19:02:15,494.84
2017/01/26 19:02:30,494.92
2017/01/26 19:02:45,494.96
2017/01/26 19:03:00,494.88
2017/01/26 19:03:15,494.88
2017/01/26 19:03:30,494.88
2017/01/26 19:03:45,494.96
2017/01/26 19:04:00,494.96
2017/01/26 19:04:15,494.96
2017/01/26 19:04:30,495.04
2017/01/26 19:04:45,494.96
2017/01/26 19:05:00,494.96
2017/01/26 19:05:15,494.96
2017/01/26 19:05:30,495.04
2017/01/26 19:05:45,495.04
2017/01/26 19:06:00,495.12
2017/01/26 19:06:15,495.12
2017/01/26 19:06:30,495.12
2017/01/26 19:06:45,495.12
2017/01/26 19:07:00,495.2
2017/01/26 19:07:15,495.2
2017/01/26 19:07:30,495.28
2017/01/26 19:07:45,495.32
2017/01/26 19:08:00,495.32
2017/01/26 19:08:15,495.4
2017/01/26 19:08:30,495.4
2017/01/26 19:08:45,495.4
2017/01/26 19:09:00,495.48
2017/01/26 19:09:15,495.52
2017/01/26 19:09:30,495.72
2017/01/26 19:09:45,495.72
2017/01/26 19:10:00,495.8
2017/01/26 19:10:15,495.72
2017/01/26 19:10:30,495.88
2017/01/26 19:10:45,495.88
2017/01/26 19:11:00,495.96
2017/01/26 19:11:15,496.12
2017/01/26 19:11:30,496.16
2017/01/26 19:11:45,496.24
2017/01/26 19:12:00,496.32
2017/01/26 19:12:15,496.36
2017/01/26 19:12:30,496.44
2017/01/26 19:12:45,496.44
2017/01/26 19:13:00,496.56
2017/01/26 19:13:15,496.64
2017/01/26 19:13:30,496.64
2017/01/26 19:13:45,496.72
2017/01/26 19:14:00,496.8
2017/01/26 19:14:15,496.88
2017/01/26 19:14:30,496.88
2017/01/26 19:14:45,496.92
2017/01/26 19:15:00,496.92
2017/01/26 19:15:15,497.0
2017/01/26 19:15:30,497.08
2017/01/26 19:15:45,497.08
2017/01/26 19:16:00,497.08
2017/01/26 19:16:15,497.04
2017/01/26 19:16:30,497.0
2017/01/26 19:16:45,497.08
2017/01/26 19:17:00,497.0
2017/01/26 19:17:15,497.0
2017/01/26 19:17:30,496.88
2017/01/26 19:17:45,497.0
2017/01/26 19:18:00,496.88
2017/01/26 19:18:15,496.92
2017/01/26 19:18:30,496.92
2017/01/26 19:18:45,496.88
2017/01/26 19:19:00,496.88
2017/01/26 19:19:15,496.88
2017/01/26 19:19:30,496.88
2017/01/26 19:19:45,496.88
2017/01/26 19:20:00,496.96
2017/01/26 19:20:15,496.88
2017/01/26 19:20:30,496.8
2017/01/26 19:20:45,496.8
2017/01/26 19:21:00,496.8
2017/01/26 19:21:15,496.8
2017/01/26 19:21:30,496.72
2017/01/26 19:21:45,496.8
2017/01/26 19:22:00,496.8
2017/01/26 19:22:15,496.88
2017/01/26 19:22:30,496.72
2017/01/26 19:22:45,496.8
2017/01/26 19:23:00,496.8
2017/01/26 19:23:15,496.8
2017/01/26 19:23:30,496.8
2017/01/26 19:23:45,496.8
2017/01/26 19:24:00,496.8
2017/01/26 19:24:15,496.88
2017/01/26 19:24:30,496.88
2017/01/26 19:24:45,496.88
2017/01/26 19:25:00,496.92
2017/01/26 19:25:15,496.92
2017/01/26 19:25:30,496.88
2017/01/26 19:25:45,496.92
2017/01/26 19:26:00,496.96
2017/01/26 19:26:15,496.96
2017/01/26 19:26:30,497.0
2017/01/26 19:26:45,497.08
2017/01/26 19:27:00,497.0
2017/01/26 19:27:15,497.08
2017/01/26 19:27:30,497.0
2017/01/26 19:27:45,497.0
2017/01/26 19:28:00,497.0
2017/01/26 19:28:15,497.08
2017/01/26 19:28:30,497.08
2017/01/26 19:28:45,497.08
2017/01/26 19:29:00,497.08
2017/01/26 19:29:15,496.96
2017/01/26 19:29:30,497.0
2017/01/26 19:29:45,496.92
2017/01/26 19:30:00,496.92
2017/01/26 19:30:15,496.92
2017/01/26 19:30:30,496.92
2017/01/26 19:30:45,496.92
2017/01/26 19:31:00,496.92
2017/01/26 19:31:15,496.92
2017/01/26 19:31:30,496.92
2017/01/26 19:31:45,496.88
2017/01/26 19:32:00,496.88
2017/01/26 19:32:15,496.88
2017/01/26 19:32:30,496.84
2017/01/26 19:32:45,496.8
2017/01/26 19:33:00,496.8
2017/01/26 19:33:15,496.8
2017/01/26 19:33:30,496.8
2017/01/26 19:33:45,496.8
2017/01/26 19:34:00,496.72
2017/01/26 19:34:15,496.76
2017/01/26 19:34:30,496.68
2017/01/26 19:34:45,496.72
2017/01/26 19:35:00,496.64
2017/01/26 19:35:15,496.64
2017/01/26 19:35:30,496.72
2017/01/26 19:35:45,496.72
2017/01/26 19:36:00,496.64
2017/01/26 19:36:15,496.72
2017/01/26 19:36:30,496.64
2017/01/26 19:36:45,496.64
2017/01/26 19:37:00,496.64
2017/01/26 19:37:15,496.72
2017/01/26 19:37:30,496.64
2017/01/26 19:37:45,496.64
2017/01/26 19:38:00,496.72
2017/01/26 19:38:15,496.64
2017/01/26 19:38:30,496.64
2017/01/26 19:38:45,496.64
2017/01/26 19:39:00,496.72
2017/01/26 19:39:15,496.72
2017/01/26 19:39:30,496.72
2017/01/26 19:39:45,496.68
2017/01/26 19:40:00,496.72
2017/01/26 19:40:15,496.68
2017/01/26 19:40:30,496.68
2017/01/26 19:40:45,496.64
2017/01/26 19:41:00,496.64
2017/01/26 19:41:15,496.64
2017/01/26 19:41:30,496.64
2017/01/26 19:41:45,496.64
2017/01/26 19:42:00,496.64
2017/01/26 19:42:15,496.64
2017/01/26 19:42:30,496.64
2017/01/26 19:42:45,496.64
2017/01/26 19:43:00,496.64
2017/01/26 19:43:15,496.72
2017/01/26 19:43:30,496.64
2017/01/26 19:43:45,496.64
2017/01/26 19:44:00,496.72
2017/01/26 19:44:15,496.72
2017/01/26 19:44:30,496.72
2017/01/26 19:44:45,496.8
2017/01/26 19:45:00,496.72
2017/01/26 19:45:15,496.8
2017/01/26 19:45:30,496.88
2017/01/26 19:45:45,496.92
2017/01/26 19:46:00,497.0
2017/01/26 19:46:15,497.0
2017/01/26 19:46:30,497.08
2017/01/26 19:46:45,497.08
2017/01/26 19:47:00,497.08
2017/01/26 19:47:15,497.16
2017/01/26 19:47:30,497.16
2017/01/26 19:47:45,497.16
2017/01/26 19:48:00,497.2
2017/01/26 19:48:15,497.2
2017/01/26 19:48:30,497.24
2017/01/26 19:48:45,497.24
2017/01/26 19:49:00,497.32
2017/01/26 19:49:15,497.28
2017/01/26 19:49:30,497.32
2017/01/26 19:49:45,497.32
2017/01/26 19:50:00,497.32
2017/01/26 19:50:15,497.32
2017/01/26 19:50:30,497.4
2017/01/26 19:50:45,497.4
2017/01/26 19:51:00,497.4
2017/01/26 19:51:15,497.4
2017/01/26 19:51:30,497.44
2017/01/26 19:51:45,497.4
2017/01/26 19:52:00,497.48
2017/01/26 19:52:15,497.4
2017/01/26 19:52:30,497.48
2017/01/26 19:52:45,497.4
2017/01/26 19:53:00,497.4
2017/01/26 19:53:15,497.4
2017/01/26 19:53:30,497.4
2017/01/26 19:53:45,497.36
2017/01/26 19:54:00,497.4
2017/01/26 19:54:15,497.32
2017/01/26 19:54:30,497.4
2017/01/26 19:54:45,497.32
2017/01/26 19:55:00,497.32
2017/01/26 19:55:15,497.32
2017/01/26 19:55:30,497.36
2017/01/26 19:55:45,497.36
2017/01/26 19:56:00,497.32
2017/01/26 19:56:15,497.4
2017/01/26 19:56:30,497.28
2017/01/26 19:56:45,497.32
2017/01/26 19:57:00,497.28
2017/01/26 19:57:15,497.28
2017/01/26 19:57:30,497.28
2017/01/26 19:57:45,497.28
2017/01/26 19:58:00,497.28
2017/01/26 19:58:15,497.28
2017/01/26 19:58:30,497.28
2017/01/26 19:58:45,497.28
2017/01/26 19:59:00,497.28
2017/01/26 19:59:15,497.28
2017/01/26 19:59:30,497.4
2017/01/26 19:59:45,497.4
2017/01/26 20:00:00,497.4
2017/01/26 20:00:15,497.32
2017/01/26 20:00:30,497.4
2017/01/26 20:00:45,497.4
2017/01/26 20:01:00,497.4
2017/01/26 20:01:15,497.48
2017/01/26 20:01:30,497.48
2017/01/26 20:01:45,497.48
2017/01/26 20:02:00,497.48
2017/01/26 20:02:15,497.48
2017/01/26 20:02:30,497.48
2017/01/26 20:02:45,497.48
2017/01/26 20:03:00,497.56
2017/01/26 20:03:15,497.56
2017/01/26 20:03:30,497.56
2017/01/26 20:03:45,497.48
2017/01/26 20:04:00,497.48
2017/01/26 20:04:15,497.56
2017/01/26 20:04:30,497.64
2017/01/26 20:04:45,497.64
2017/01/26 20:05:00,497.56
2017/01/26 20:05:15,497.56
2017/01/26 20:05:30,497.64
2017/01/26 20:05:45,497.56
2017/01/26 20:06:00,497.72
2017/01/26 20:06:15,497.64
2017/01/26 20:06:30,497.64
2017/01/26 20:06:45,497.72
2017/01/26 20:07:00,497.72
2017/01/26 20:07:15,497.76
2017/01/26 20:07:30,497.76
2017/01/26 20:07:45,497.76
2017/01/26 20:08:00,497.76
2017/01/26 20:08:15,497.76
2017/01/26 20:08:30,497.84
2017/01/26 20:08:45,497.84
2017/01/26 20:09:00,497.84
2017/01/26 20:09:15,497.8
2017/01/26 20:09:30,497.92
2017/01/26 20:09:45,497.76
2017/01/26 20:10:00,497.76
2017/01/26 20:10:15,497.84
2017/01/26 20:10:30,497.92
2017/01/26 20:10:45,497.92
2017/01/26 20:11:00,497.92
2017/01/26 20:11:15,497.92
2017/01/26 20:11:30,497.84
2017/01/26 20:11:45,497.92
2017/01/26 20:12:00,497.84
2017/01/26 20:12:15,497.92
2017/01/26 20:12:30,497.84
2017/01/26 20:12:45,497.76
2017/01/26 20:13:00,497.84
2017/01/26 20:13:15,497.76
2017/01/26 20:13:30,497.8
2017/01/26 20:13:45,497.76
2017/01/26 20:14:00,497.72
2017/01/26 20:14:15,497.68
2017/01/26 20:14:30,497.72
2017/01/26 20:14:45,497.64
2017/01/26 20:15:00,497.64
2017/01/26 20:15:15,497.64
2017/01/26 20:15:30,497.64
2017/01/26 20:15:45,497.64
2017/01/26 20:16:00,497.64
2017/01/26 20:16:15,497.52
2017/01/26 20:16:30,497.56
2017/01/26 20:16:45,497.56
2017/01/26 20:17:00,497.64
2017/01/26 20:17:15,497.64
2017/01/26 20:17:30,497.64
2017/01/26 20:17:45,497.64
2017/01/26 20:18:00,497.68
2017/01/26 20:18:15,497.68
2017/01/26 20:18:30,497.76
2017/01/26 20:18:45,497.84
2017/01/26 20:19:00,497.84
2017/01/26 20:19:15,497.92
2017/01/26 20:19:30,498.0
2017/01/26 20:19:45,498.0
2017/01/26 20:20:00,498.0
2017/01/26 20:20:15,498.04
2017/01/26 20:20:30,498.08
2017/01/26 20:20:45,498.16
2017/01/26 20:21:00,498.24
2017/01/26 20:21:15,498.24
2017/01/26 20:21:30,498.32
2017/01/26 20:21:45,498.32
2017/01/26 20:22:00,498.32
2017/01/26 20:22:15,498.32
2017/01/26 20:22:30,498.32
2017/01/26 20:22:45,498.4
2017/01/26 20:23:00,498.44
2017/01/26 20:23:15,498.48
2017/01/26 20:23:30,498.4
2017/01/26 20:23:45,498.4
2017/01/26 20:24:00,498.4
2017/01/26 20:24:15,498.4
2017/01/26 20:24:30,498.4
2017/01/26 20:24:45,498.4
2017/01/26 20:25:00,498.4
2017/01/26 20:25:15,498.4
2017/01/26 20:25:30,498.4
2017/01/26 20:25:45,498.4
2017/01/26 20:26:00,498.4
2017/01/26 20:26:15,498.4
2017/01/26 20:26:30,498.48
2017/01/26 20:26:45,498.48
2017/01/26 20:27:00,498.4
2017/01/26 20:27:15,498.4
2017/01/26 20:27:30,498.56
2017/01/26 20:27:45,498.56
2017/01/26 20:28:00,498.6
2017/01/26 20:28:15,498.6
2017/01/26 20:28:30,498.76
2017/01/26 20:28:45,498.68
2017/01/26 20:29:00,498.76
2017/01/26 20:29:15,498.68
2017/01/26 20:29:30,498.76
2017/01/26 20:29:45,498.84
2017/01/26 20:30:00,498.84
2017/01/26 20:30:15,498.76
2017/01/26 20:30:30,498.76
2017/01/26 20:30:45,498.84
2017/01/26 20:31:00,498.84
2017/01/26 20:31:15,498.84
2017/01/26 20:31:30,498.76
2017/01/26 20:31:45,498.76
2017/01/26 20:32:00,498.68
2017/01/26 20:32:15,498.68
2017/01/26 20:32:30,498.68
2017/01/26 20:32:45,498.6
2017/01/26 20:33:00,498.56
2017/01/26 20:33:15,498.52
2017/01/26 20:33:30,498.48
2017/01/26 20:33:45,498.4
2017/01/26 20:34:00,498.36
2017/01/26 20:34:15,498.32
2017/01/26 20:34:30,498.24
2017/01/26 20:34:45,498.12
2017/01/26 20:35:00,498.12
2017/01/26 20:35:15,498.08
2017/01/26 20:35:30,498.0
2017/01/26 20:35:45,498.04
2017/01/26 20:36:00,498.0
2017/01/26 20:36:15,498.04
2017/01/26 20:36:30,497.92
2017/01/26 20:36:45,497.84
2017/01/26 20:37:00,497.92
2017/01/26 20:37:15,497.84
2017/01/26 20:37:30,497.92
2017/01/26 20:37:45,497.84
2017/01/26 20:38:00,497.92
2017/01/26 20:38:15,497.8
2017/01/26 20:38:30,497.76
2017/01/26 20:38:45,497.76
2017/01/26 20:39:00,497.72
2017/01/26 20:39:15,497.64
2017/01/26 20:39:30,497.64
2017/01/26 20:39:45,497.6
2017/01/26 20:40:00,497.48
2017/01/26 20:40:15,497.48
2017/01/26 20:40:30,497.4
2017/01/26 20:40:45,497.4
2017/01/26 20:41:00,497.4
2017/01/26 20:41:15,497.28
2017/01/26 20:41:30,497.32
2017/01/26 20:41:45,497.24
2017/01/26 20:42:00,497.2
2017/01/26 20:42:15,497.16
2017/01/26 20:42:30,497.2
2017/01/26 20:42:45,497.16
2017/01/26 20:43:00,497.16
2017/01/26 20:43:15,497.08
2017/01/26 20:43:30,497.08
2017/01/26 20:43:45,497.0
2017/01/26 20:44:00,496.92
2017/01/26 20:44:15,496.92
2017/01/26 20:44:30,496.88
2017/01/26 20:44:45,496.84
2017/01/26 20:45:00,496.8
2017/01/26 20:45:15,496.72
2017/01/26 20:45:30,496.72
2017/01/26 20:45:45,496.72
2017/01/26 20:46:00,496.8
2017/01/26 20:46:15,496.72
2017/01/26 20:46:30,496.64
2017/01/26 20:46:45,496.64
2017/01/26 20:47:00,496.64
2017/01/26 20:47:15,496.56
2017/01/26 20:47:30,496.52
2017/01/26 20:47:45,496.56
2017/01/26 20:48:00,496.48
2017/01/26 20:48:15,496.48
2017/01/26 20:48:30,496.56
2017/01/26 20:48:45,496.4
2017/01/26 20:49:00,496.36
2017/01/26 20:49:15,496.4
2017/01/26 20:49:30,496.36
2017/01/26 20:49:45,496.36
2017/01/26 20:50:00,496.36
2017/01/26 20:50:15,496.32
2017/01/26 20:50:30,496.32
2017/01/26 20:50:45,496.32
2017/01/26 20:51:00,496.32
2017/01/26 20:51:15,496.24
2017/01/26 20:51:30,496.24
2017/01/26 20:51:45,496.24
2017/01/26 20:52:00,496.24
2017/01/26 20:52:15,496.16
2017/01/26 20:52:30,496.16
2017/01/26 20:52:45,496.16
2017/01/26 20:53:00,496.16
2017/01/26 20:53:15,496.08
2017/01/26 20:53:30,496.08
2017/01/26 20:53:45,496.08
2017/01/26 20:54:00,496.08
2017/01/26 20:54:15,496.08
2017/01/26 20:54:30,496.04
2017/01/26 20:54:45,496.08
2017/01/26 20:55:00,495.96
2017/01/26 20:55:15,496.0
2017/01/26 20:55:30,495.96
2017/01/26 20:55:45,496.04
2017/01/26 20:56:00,496.04
2017/01/26 20:56:15,495.96
2017/01/26 20:56:30,495.88
2017/01/26 20:56:45,495.96
2017/01/26 20:57:00,495.96
2017/01/26 20:57:15,495.96
2017/01/26 20:57:30,495.96
2017/01/26 20:57:45,495.88
2017/01/26 20:58:00,495.88
2017/01/26 20:58:15,495.88
2017/01/26 20:58:30,495.96
2017/01/26 20:58:45,495.88
2017/01/26 20:59:00,495.88
2017/01/26 20:59:15,495.88
2017/01/26 20:59:30,495.88
2017/01/26 20:59:45,495.88
2017/01/26 21:00:00,495.88
2017/01/26 21:00:15,495.92
2017/01/26 21:00:30,495.88
2017/01/26 21:00:45,495.88
2017/01/26 21:01:00,495.96
2017/01/26 21:01:15,495.88
2017/01/26 21:01:30,495.88
2017/01/26 21:01:45,495.96
2017/01/26 21:02:00,495.96
2017/01/26 21:02:15,495.88
2017/01/26 21:02:30,495.96
2017/01/26 21:02:45,495.96
2017/01/26 21:03:00,496.0
2017/01/26 21:03:15,496.04
2017/01/26 21:03:30,496.04
2017/01/26 21:03:45,496.04
2017/01/26 21:04:00,496.08
2017/01/26 21:04:15,496.08
2017/01/26 21:04:30,496.08
2017/01/26 21:04:45,496.16
2017/01/26 21:05:00,496.16
2017/01/26 21:05:15,496.16
2017/01/26 21:05:30,496.16
2017/01/26 21:05:45,496.24
2017/01/26 21:06:00,496.24
2017/01/26 21:06:15,496.32
2017/01/26 21:06:30,496.24
2017/01/26 21:06:45,496.24
2017/01/26 21:07:00,496.28
2017/01/26 21:07:15,496.28
2017/01/26 21:07:30,496.24
2017/01/26 21:07:45,496.24
2017/01/26 21:08:00,496.24
2017/01/26 21:08:15,496.2
2017/01/26 21:08:30,496.16
2017/01/26 21:08:45,496.16
2017/01/26 21:09:00,496.24
2017/01/26 21:09:15,496.24
2017/01/26 21:09:30,496.16
2017/01/26 21:09:45,496.16
2017/01/26 21:10:00,496.16
2017/01/26 21:10:15,496.16
2017/01/26 21:10:30,496.08
2017/01/26 21:10:45,496.08
2017/01/26 21:11:00,496.08
2017/01/26 21:11:15,496.08
2017/01/26 21:11:30,496.08
2017/01/26 21:11:45,496.08
2017/01/26 21:12:00,496.04
2017/01/26 21:12:15,495.96
2017/01/26 21:12:30,495.96
2017/01/26 21:12:45,495.96
2017/01/26 21:13:00,495.88
2017/01/26 21:13:15,495.88
2017/01/26 21:13:30,495.8
2017/01/26 21:13:45,495.8
2017/01/26 21:14:00,495.8
2017/01/26 21:14:15,495.8
2017/01/26 21:14:30,495.72
2017/01/26 21:14:45,495.68
2017/01/26 21:15:00,495.68
2017/01/26 21:15:15,495.6
2017/01/26 21:15:30,495.6
2017/01/26 21:15:45,495.56
2017/01/26 21:16:00,495.56
2017/01/26 21:16:15,495.52
2017/01/26 21:16:30,495.6
2017/01/26 21:16:45,495.52
2017/01/26 21:17:00,495.48
2017/01/26 21:17:15,495.48
2017/01/26 21:17:30,495.48
2017/01/26 21:17:45,495.48
2017/01/26 21:18:00,495.4
2017/01/26 21:18:15,495.4
2017/01/26 21:18:30,495.44
2017/01/26 21:18:45,495.4
2017/01/26 21:19:00,495.32
2017/01/26 21:19:15,495.32
2017/01/26 21:19:30,495.32
2017/01/26 21:19:45,495.32
2017/01/26 21:20:00,495.32
2017/01/26 21:20:15,495.32
2017/01/26 21:20:30,495.32
2017/01/26 21:20:45,495.32
2017/01/26 21:21:00,495.32
2017/01/26 21:21:15,495.48
2017/01/26 21:21:30,495.48
2017/01/26 21:21:45,495.4
2017/01/26 21:22:00,495.4
2017/01/26 21:22:15,495.4
2017/01/26 21:22:30,495.4
2017/01/26 21:22:45,495.4
2017/01/26 21:23:00,495.4
2017/01/26 21:23:15,495.32
2017/01/26 21:23:30,495.32
2017/01/26 21:23:45,495.24
2017/01/26 21:24:00,495.2
2017/01/26 21:24:15,495.16
2017/01/26 21:24:30,495.12
2017/01/26 21:24:45,495.12
2017/01/26 21:25:00,495.04
2017/01/26 21:25:15,495.12
2017/01/26 21:25:30,495.12
2017/01/26 21:25:45,495.04
2017/01/26 21:26:00,495.04
2017/01/26 21:26:15,494.96
2017/01/26 21:26:30,495.0
2017/01/26 21:26:45,495.04
2017/01/26 21:27:00,494.96
2017/01/26 21:27:15,494.96
2017/01/26 21:27:30,494.96
2017/01/26 21:27:45,495.12
2017/01/26 21:28:00,495.04
2017/01/26 21:28:15,495.04
2017/01/26 21:28:30,495.12
2017/01/26 21:28:45,495.12
2017/01/26 21:29:00,495.2
2017/01/26 21:29:15,495.12
2017/01/26 21:29:30,495.2
2017/01/26 21:29:45,495.2
2017/01/26 21:30:00,495.2
2017/01/26 21:30:15,495.2
2017/01/26 21:30:30,495.2
2017/01/26 21:30:45,495.2
2017/01/26 21:31:00,495.24
2017/01/26 21:31:15,495.32
2017/01/26 21:31:30,495.4
2017/01/26 21:31:45,495.32
2017/01/26 21:32:00,495.32
2017/01/26 21:32:15,495.4
2017/01/26 21:32:30,495.4
2017/01/26 21:32:45,495.48
2017/01/26 21:33:00,495.48
2017/01/26 21:33:15,495.48
2017/01/26 21:33:30,495.48
2017/01/26 21:33:45,495.48
2017/01/26 21:34:00,495.48
2017/01/26 21:34:15,495.48
2017/01/26 21:34:30,495.48
2017/01/26 21:34:45,495.48
2017/01/26 21:35:00,495.48
2017/01/26 21:35:15,495.48
2017/01/26 21:35:30,495.52
2017/01/26 21:35:45,495.52
2017/01/26 21:36:00,495.52
2017/01/26 21:36:15,495.52
2017/01/26 21:36:30,495.6
2017/01/26 21:36:45,495.6
2017/01/26 21:37:00,495.6
2017/01/26 21:37:15,495.64
2017/01/26 21:37:30,495.64
2017/01/26 21:37:45,495.68
2017/01/26 21:38:00,495.72
2017/01/26 21:38:15,495.72
2017/01/26 21:38:30,495.8
2017/01/26 21:38:45,495.84
2017/01/26 21:39:00,495.88
2017/01/26 21:39:15,495.88
2017/01/26 21:39:30,496.0
2017/01/26 21:39:45,495.96
2017/01/26 21:40:00,496.0
2017/01/26 21:40:15,496.0
2017/01/26 21:40:30,496.16
2017/01/26 21:40:45,496.08
2017/01/26 21:41:00,496.16
2017/01/26 21:41:15,496.24
2017/01/26 21:41:30,496.24
2017/01/26 21:41:45,496.32
2017/01/26 21:42:00,496.36
2017/01/26 21:42:15,496.36
2017/01/26 21:42:30,496.44
2017/01/26 21:42:45,496.4
2017/01/26 21:43:00,496.52
2017/01/26 21:43:15,496.4
2017/01/26 21:43:30,496.56
2017/01/26 21:43:45,496.56
2017/01/26 21:44:00,496.56
2017/01/26 21:44:15,496.64
2017/01/26 21:44:30,496.64
2017/01/26 21:44:45,496.64
2017/01/26 21:45:00,496.68
2017/01/26 21:45:15,496.72
2017/01/26 21:45:30,496.72
2017/01/26 21:45:45,496.72
2017/01/26 21:46:00,496.72
2017/01/26 21:46:15,496.8
2017/01/26 21:46:30,496.8
2017/01/26 21:46:45,496.8
2017/01/26 21:47:00,496.8
2017/01/26 21:47:15,496.72
2017/01/26 21:47:30,496.68
2017/01/26 21:47:45,496.64
2017/01/26 21:48:00,496.72
2017/01/26 21:48:15,496.64
2017/01/26 21:48:30,496.64
2017/01/26 21:48:45,496.68
2017/01/26 21:49:00,496.64
2017/01/26 21:49:15,496.56
2017/01/26 21:49:30,496.64
2017/01/26 21:49:45,496.56
2017/01/26 21:50:00,496.56
2017/01/26 21:50:15,496.56
2017/01/26 21:50:30,496.64
2017/01/26 21:50:45,496.64
2017/01/26 21:51:00,496.64
2017/01/26 21:51:15,496.64
2017/01/26 21:51:30,496.64
2017/01/26 21:51:45,496.72
2017/01/26 21:52:00,496.64
2017/01/26 21:52:15,496.72
2017/01/26 21:52:30,496.72
2017/01/26 21:52:45,496.72
2017/01/26 21:53:00,496.72
2017/01/26 21:53:15,496.72
2017/01/26 21:53:30,496.84
2017/01/26 21:53:45,496.72
2017/01/26 21:54:00,496.84
2017/01/26 21:54:15,496.8
2017/01/26 21:54:30,496.88
2017/01/26 21:54:45,496.92
2017/01/26 21:55:00,497.0
2017/01/26 21:55:15,497.0
2017/01/26 21:55:30,497.0
2017/01/26 21:55:45,497.16
2017/01/26 21:56:00,497.16
2017/01/26 21:56:15,497.16
2017/01/26 21:56:30,497.16
2017/01/26 21:56:45,497.2
2017/01/26 21:57:00,497.24
2017/01/26 21:57:15,497.32
2017/01/26 21:57:30,497.32
2017/01/26 21:57:45,497.32
2017/01/26 21:58:00,497.36
2017/01/26 21:58:15,497.48
2017/01/26 21:58:30,497.4
2017/01/26 21:58:45,497.48
2017/01/26 21:59:00,497.48
2017/01/26 21:59:15,497.56
2017/01/26 21:59:30,497.56
2017/01/26 21:59:45,497.64
2017/01/26 22:00:00,497.6
2017/01/26 22:00:15,497.72
2017/01/26 22:00:30,497.72
2017/01/26 22:00:45,497.76
2017/01/26 22:01:00,497.84
2017/01/26 22:01:15,497.84
2017/01/26 22:01:30,498.0
2017/01/26 22:01:45,498.0
2017/01/26 22:02:00,498.12
2017/01/26 22:02:15,498.16
2017/01/26 22:02:30,498.12
2017/01/26 22:02:45,498.24
2017/01/26 22:03:00,498.24
2017/01/26 22:03:15,498.4
2017/01/26 22:03:30,498.4
2017/01/26 22:03:45,498.48
2017/01/26 22:04:00,498.44
2017/01/26 22:04:15,498.48
2017/01/26 22:04:30,498.48
2017/01/26 22:04:45,498.56
2017/01/26 22:05:00,498.48
2017/01/26 22:05:15,498.48
2017/01/26 22:05:30,498.56
2017/01/26 22:05:45,498.48
2017/01/26 22:06:00,498.56
2017/01/26 22:06:15,498.48
2017/01/26 22:06:30,498.56
2017/01/26 22:06:45,498.44
2017/01/26 22:07:00,498.44
2017/01/26 22:07:15,498.52
2017/01/26 22:07:30,498.48
2017/01/26 22:07:45,498.48
2017/01/26 22:08:00,498.48
2017/01/26 22:08:15,498.48
2017/01/26 22:08:30,498.48
2017/01/26 22:08:45,498.52
2017/01/26 22:09:00,498.52
2017/01/26 22:09:15,498.52
2017/01/26 22:09:30,498.48
2017/01/26 22:09:45,498.56
2017/01/26 22:10:00,498.48
2017/01/26 22:10:15,498.48
2017/01/26 22:10:30,498.48
2017/01/26 22:10:45,498.4
2017/01/26 22:11:00,498.4
2017/01/26 22:11:15,498.32
